ticket_id,created_at,resolved_at,priority,category,agent,team,status,location,satisfaction_score,sla_target_hours,resolution_time_hours,SLA_breached
INC-100099,2025-12-09 19:00:00,2025-12-10 22:38:02.666825681,Medium,Access Request,Sofia Lang,Applications,Resolved,Berlin,3.7,48,27.63,False
INC-100782,2025-12-09 21:00:00,2025-12-10 15:53:29.114910408,High,Onboarding,Alice Brown,Service Desk,Resolved,Frankfurt,3.0,24,18.89,False
INC-101128,2025-12-10 00:00:00,,Medium,Network,Olivia Reed,Network,In Progress,Berlin,,48,,True
INC-100616,2025-12-10 11:00:00,2025-12-11 16:39:22.921330731,Medium,Access Request,David Ross,Infrastructure,Resolved,Berlin,4.1,48,29.66,False
INC-101068,2025-12-10 19:00:00,,Medium,Network,Marco Klein,Service Desk,In Progress,Cologne,,48,,True
INC-100600,2025-12-11 04:00:00,2025-12-12 05:45:51.914285329,Medium,Network,Noah Fischer,Security,Closed,Remote,4.2,48,25.76,False
INC-100569,2025-12-11 05:00:00,2025-12-11 19:41:21.978733957,High,Software,Noah Fischer,Security,Resolved,Frankfurt,3.1,24,14.69,False
INC-100026,2025-12-11 12:00:00,,Low,Access Request,Nina Falk,Infrastructure,In Progress,Frankfurt,,72,,True
INC-100984,2025-12-12 12:00:00,2025-12-14 08:22:27.587450169,Low,Software,Lina Schmitt,Service Desk,Closed,Cologne,4.1,72,44.37,False
INC-101130,2025-12-12 19:00:00,2025-12-13 22:04:11.882061838,High,Email,David Ross,Infrastructure,Resolved,Berlin,3.5,24,27.07,True
INC-100934,2025-12-12 19:00:00,2025-12-13 16:09:37.917749615,Low,Software,Chris Miller,Applications,Resolved,Hamburg,5.0,72,21.16,False
INC-100244,2025-12-12 23:00:00,,Medium,Onboarding,Nina Falk,Infrastructure,In Progress,Munich,,48,,True
INC-100824,2025-12-13 00:00:00,2025-12-13 13:21:22.805224439,Low,Vpn,David Ross,Infrastructure,Closed,Berlin,4.4,72,13.36,False
INC-101089,2025-12-13 05:00:00,2025-12-16 19:25:16.169308075,Low,Access Request,Chris Miller,Applications,Resolved,Berlin,4.0,72,86.42,True
INC-100771,2025-12-13 11:00:00,2025-12-13 12:53:38.384160412,Critical,Access Request,Priya Sharma,Service Desk,Closed,Remote,2.4,8,1.89,False
INC-100502,2025-12-13 11:00:00,2025-12-13 20:03:45.442682942,Medium,Email,Priya Sharma,Service Desk,Resolved,Berlin,3.5,48,9.06,False
INC-100986,2025-12-13 14:00:00,,Low,Email,Olivia Reed,Network,In Progress,Remote,,72,,True
INC-100652,2025-12-13 14:00:00,2025-12-15 04:37:45.453047352,Low,Email,Alice Brown,Service Desk,Closed,Frankfurt,5.0,72,38.63,False
INC-100123,2025-12-14 01:00:00,2025-12-15 16:30:11.171678168,Medium,Software,Lina Schmitt,Service Desk,Closed,Hamburg,4.1,48,39.5,False
INC-100003,2025-12-14 02:00:00,2025-12-16 01:15:34.040305285,Low,Access Request,Olivia Reed,Network,Resolved,Hamburg,3.8,72,47.26,False
INC-100842,2025-12-14 12:00:00,2025-12-15 04:27:04.365662630,Medium,Email,Priya Sharma,Service Desk,Resolved,Berlin,3.4,48,16.45,False
INC-100730,2025-12-14 21:00:00,2025-12-15 22:10:51.761327787,High,Network,Alice Brown,Service Desk,Resolved,Berlin,3.5,24,25.18,True
INC-100316,2025-12-15 06:00:00,2025-12-17 06:19:47.432766137,Low,Onboarding,Olivia Reed,Network,Resolved,Berlin,4.4,72,48.33,False
INC-100255,2025-12-15 13:00:00,2025-12-17 16:24:03.651962678,Low,Software,Marco Klein,Service Desk,Resolved,Munich,4.7,72,51.4,False
INC-100372,2025-12-15 19:00:00,,Low,Hardware,Lina Schmitt,Service Desk,In Progress,Remote,,72,,True
INC-100156,2025-12-15 20:00:00,2025-12-18 13:00:47.948585566,Medium,Vpn,Priya Sharma,Service Desk,Closed,Remote,3.7,48,65.01,True
INC-100446,2025-12-16 02:00:00,,Medium,Hardware,Marco Klein,Service Desk,Pending,Remote,,48,,True
INC-100237,2025-12-16 04:00:00,,Critical,Vpn,Noah Fischer,Security,Open,Munich,,8,,True
INC-100479,2025-12-16 06:00:00,2025-12-16 18:46:48.124726365,Critical,Onboarding,Chris Miller,Applications,Resolved,Cologne,3.8,8,12.78,True
INC-100162,2025-12-16 10:00:00,2025-12-16 18:01:18.090947506,Critical,Software,Lina Schmitt,Service Desk,Resolved,Munich,3.1,8,8.02,True
INC-100108,2025-12-16 13:00:00,2025-12-17 12:29:10.535698567,Medium,Access Request,Noah Fischer,Security,Resolved,Hamburg,4.3,48,23.49,False
INC-100819,2025-12-16 18:00:00,2025-12-17 23:40:05.126694535,Medium,Security Incident,Kevin Zhang,Network,Closed,Berlin,3.0,48,29.67,False
INC-100822,2025-12-16 18:00:00,,Medium,Vpn,Jonas Weber,Infrastructure,Open,Berlin,,48,,True
INC-100311,2025-12-16 20:00:00,2025-12-16 21:50:45.087360957,Critical,Network,Noah Fischer,Security,Closed,Remote,3.7,8,1.85,False
INC-100122,2025-12-17 10:00:00,2025-12-19 05:11:05.645950604,Medium,Software,Jonas Weber,Infrastructure,Resolved,Munich,3.3,48,43.18,False
INC-101049,2025-12-17 10:00:00,2025-12-18 01:26:52.772629748,Medium,Email,Tim Bauer,Network,Resolved,Cologne,3.8,48,15.45,False
INC-100859,2025-12-17 14:00:00,2025-12-18 13:46:28.577243004,High,Access Request,Olivia Reed,Network,Closed,Hamburg,3.1,24,23.77,False
INC-100080,2025-12-17 18:00:00,2025-12-19 04:18:47.648330299,Medium,Network,Nina Falk,Infrastructure,Closed,Remote,3.4,48,34.31,False
INC-101132,2025-12-17 20:00:00,2025-12-18 23:37:29.973114481,Medium,Hardware,Marco Klein,Service Desk,Closed,Remote,4.5,48,27.62,False
INC-100641,2025-12-18 00:00:00,,Medium,Vpn,Kevin Zhang,Network,In Progress,Hamburg,,48,,True
INC-100283,2025-12-18 01:00:00,,Medium,Email,Tim Bauer,Network,Open,Berlin,,48,,True
INC-100736,2025-12-18 02:00:00,2025-12-18 06:09:56.846593107,Critical,Network,Tim Bauer,Network,Resolved,Munich,3.4,8,4.17,False
INC-100312,2025-12-18 08:00:00,2025-12-18 10:46:39.854524977,Critical,Network,Tim Bauer,Network,Resolved,Frankfurt,2.5,8,2.78,False
INC-101071,2025-12-18 23:00:00,,Medium,Network,Marco Klein,Service Desk,Pending,Hamburg,,48,,True
INC-100257,2025-12-19 15:00:00,2025-12-20 21:57:51.046021141,Low,Vpn,Marta Novak,Security,Resolved,Remote,4.0,72,30.96,False
INC-100416,2025-12-19 15:00:00,2025-12-21 06:57:08.942139106,Low,Access Request,Priya Sharma,Service Desk,Resolved,Remote,4.0,72,39.95,False
INC-100049,2025-12-19 16:00:00,2025-12-20 12:49:51.115637139,High,Software,Emre Kaya,Applications,Resolved,Frankfurt,3.5,24,20.83,False
INC-100711,2025-12-20 00:00:00,2025-12-20 15:13:37.467007163,High,Software,Jonas Weber,Infrastructure,Resolved,Berlin,3.6,24,15.23,False
INC-100827,2025-12-20 08:00:00,2025-12-24 15:22:29.930169628,Medium,Network,Marco Klein,Service Desk,Resolved,Hamburg,3.3,48,103.37,True
INC-100550,2025-12-20 08:00:00,2025-12-21 12:19:47.756541239,High,Access Request,Tim Bauer,Network,Resolved,Cologne,3.9,24,28.33,True
INC-100098,2025-12-20 19:00:00,2025-12-22 02:30:34.822305007,Medium,Hardware,Chris Miller,Applications,Closed,Munich,3.8,48,31.51,False
INC-100060,2025-12-20 22:00:00,2025-12-23 01:21:24.519892068,Medium,Hardware,David Ross,Infrastructure,Resolved,Berlin,4.2,48,51.36,True
INC-100191,2025-12-21 02:00:00,2025-12-22 11:58:04.839071401,Low,Access Request,Alice Brown,Service Desk,Resolved,Hamburg,3.6,72,33.97,False
INC-100813,2025-12-21 06:00:00,2025-12-23 01:42:06.417350768,Medium,Software,Olivia Reed,Network,Resolved,Hamburg,4.1,48,43.7,False
INC-100636,2025-12-21 13:00:00,,Low,Vpn,Lina Schmitt,Service Desk,Open,Remote,,72,,True
INC-100788,2025-12-21 15:00:00,2025-12-22 23:10:38.738626492,Low,Hardware,Lina Schmitt,Service Desk,Resolved,Munich,4.0,72,32.18,False
INC-100615,2025-12-21 16:00:00,2025-12-22 20:01:19.387049678,Medium,Software,Priya Sharma,Service Desk,Resolved,Berlin,3.1,48,28.02,False
INC-100075,2025-12-21 18:00:00,2025-12-22 06:58:09.836754132,High,Onboarding,Chris Miller,Applications,Resolved,Cologne,4.0,24,12.97,False
INC-101062,2025-12-22 00:00:00,2025-12-24 01:53:03.344880694,High,Network,Emre Kaya,Applications,Closed,Cologne,3.1,24,49.88,True
INC-101149,2025-12-22 09:00:00,2025-12-23 20:30:27.274387457,Medium,Vpn,David Ross,Infrastructure,Closed,Cologne,3.7,48,35.51,False
INC-100587,2025-12-22 10:00:00,2025-12-23 00:07:59.226573509,Medium,Vpn,David Ross,Infrastructure,Resolved,Berlin,3.7,48,14.13,False
INC-100941,2025-12-22 19:00:00,2025-12-24 07:55:44.812868624,Low,Access Request,Marta Novak,Security,Closed,Remote,3.6,72,36.93,False
INC-101183,2025-12-22 19:00:00,,Medium,Access Request,Marco Klein,Service Desk,Open,Cologne,,48,,True
INC-100422,2025-12-23 14:00:00,,Medium,Software,Marta Novak,Security,In Progress,Remote,,48,,True
INC-100666,2025-12-23 18:00:00,2025-12-24 22:40:38.496857832,Medium,Email,Noah Fischer,Security,Resolved,Remote,3.6,48,28.68,False
INC-100184,2025-12-24 02:00:00,2025-12-25 16:18:07.006344596,Low,Hardware,Sofia Lang,Applications,Resolved,Cologne,4.2,72,38.3,False
INC-100175,2025-12-24 05:00:00,2025-12-24 19:38:23.391957442,Medium,Hardware,Priya Sharma,Service Desk,Closed,Munich,4.5,48,14.64,False
INC-100875,2025-12-24 08:00:00,,Critical,Network,David Ross,Infrastructure,Pending,Berlin,,8,,True
INC-100008,2025-12-24 08:00:00,2025-12-25 05:57:18.728666343,Low,Software,Alice Brown,Service Desk,Resolved,Berlin,4.1,72,21.96,False
INC-100866,2025-12-24 13:00:00,2025-12-25 18:51:35.863545524,Medium,Security Incident,Sofia Lang,Applications,Resolved,Remote,3.4,48,29.86,False
INC-100204,2025-12-24 22:00:00,2025-12-26 20:52:56.882491904,Medium,Email,Emre Kaya,Applications,Resolved,Remote,4.0,48,46.88,False
INC-100932,2025-12-24 22:00:00,2025-12-27 12:44:11.876402552,Medium,Hardware,Priya Sharma,Service Desk,Resolved,Remote,3.8,48,62.74,True
INC-100086,2025-12-25 01:00:00,2025-12-27 15:16:06.763891290,Medium,Software,Jonas Weber,Infrastructure,Resolved,Remote,4.0,48,62.27,True
INC-100043,2025-12-25 03:00:00,2025-12-26 05:50:53.274520599,High,Access Request,Marco Klein,Service Desk,Resolved,Remote,3.5,24,26.85,True
INC-100982,2025-12-25 11:00:00,2025-12-25 17:52:22.309904794,Medium,Access Request,Marco Klein,Service Desk,Resolved,Remote,4.2,48,6.87,False
INC-101194,2025-12-25 17:00:00,2025-12-26 11:29:13.297371195,High,Network,Sofia Lang,Applications,Resolved,Remote,3.1,24,18.49,False
INC-100223,2025-12-25 23:00:00,2025-12-26 20:13:33.978140778,High,Access Request,Lina Schmitt,Service Desk,Closed,Frankfurt,3.5,24,21.23,False
INC-100110,2025-12-26 05:00:00,2025-12-26 06:00:00.000000000,Critical,Onboarding,Nina Falk,Infrastructure,Closed,Frankfurt,3.7,8,1.0,False
INC-101064,2025-12-26 07:00:00,,Medium,Access Request,Lina Schmitt,Service Desk,In Progress,Munich,,48,,True
INC-101041,2025-12-26 11:00:00,2025-12-26 20:39:47.648033753,Medium,Security Incident,Noah Fischer,Security,Resolved,Hamburg,3.2,48,9.66,False
INC-100541,2025-12-27 04:00:00,2025-12-27 11:36:24.655118285,High,Hardware,Nina Falk,Infrastructure,Resolved,Cologne,2.7,24,7.61,False
INC-101045,2025-12-27 04:00:00,2025-12-28 19:28:03.628397467,Medium,Hardware,Marco Klein,Service Desk,Resolved,Munich,4.2,48,39.47,False
INC-100906,2025-12-27 07:00:00,2025-12-29 07:16:06.867437150,Medium,Software,Nina Falk,Infrastructure,Resolved,Berlin,4.4,48,48.27,True
INC-100892,2025-12-27 09:00:00,2025-12-28 05:48:13.677505488,Medium,Software,Noah Fischer,Security,Closed,Remote,4.1,48,20.8,False
INC-101077,2025-12-27 18:00:00,2025-12-29 20:23:57.455620471,Medium,Hardware,Marta Novak,Security,Closed,Remote,3.8,48,50.4,True
INC-101197,2025-12-28 05:00:00,2025-12-29 00:05:31.332037570,Low,Email,Sofia Lang,Applications,Resolved,Munich,3.5,72,19.09,False
INC-100430,2025-12-28 16:00:00,2025-12-29 03:53:36.362754403,High,Email,Nina Falk,Infrastructure,Resolved,Remote,2.2,24,11.89,False
INC-100212,2025-12-29 01:00:00,2025-12-29 19:42:01.082745754,High,Hardware,Marco Klein,Service Desk,Resolved,Cologne,2.7,24,18.7,False
INC-100177,2025-12-29 02:00:00,2025-12-29 05:22:14.830336665,High,Software,Emre Kaya,Applications,Closed,Remote,3.5,24,3.37,False
INC-100015,2025-12-29 04:00:00,2026-01-01 12:48:45.276440390,Medium,Security Incident,Alice Brown,Service Desk,Closed,Cologne,4.7,48,80.81,True
INC-100774,2025-12-29 06:00:00,,High,Security Incident,Noah Fischer,Security,In Progress,Hamburg,,24,,True
INC-100236,2025-12-29 16:00:00,2026-01-01 18:30:46.863238422,Low,Security Incident,Chris Miller,Applications,Closed,Cologne,4.1,72,74.51,True
INC-100395,2025-12-29 18:00:00,2025-12-31 17:37:33.542267215,High,Network,Olivia Reed,Network,Resolved,Remote,4.2,24,47.63,True
INC-100727,2025-12-30 02:00:00,2025-12-30 11:30:37.769842377,Critical,Onboarding,Nina Falk,Infrastructure,Resolved,Munich,2.4,8,9.51,True
INC-100225,2025-12-30 04:00:00,2026-01-02 19:28:37.406081535,Low,Software,Noah Fischer,Security,Closed,Berlin,4.8,72,87.48,True
INC-100697,2025-12-30 05:00:00,2025-12-31 10:52:35.236052560,Medium,Network,Priya Sharma,Service Desk,Resolved,Berlin,4.4,48,29.88,False
INC-100174,2025-12-30 08:00:00,2025-12-30 23:19:55.605778055,Critical,Software,Olivia Reed,Network,Resolved,Remote,3.2,8,15.33,True
INC-100793,2025-12-30 10:00:00,2026-01-01 04:59:55.176143201,Low,Email,Priya Sharma,Service Desk,Closed,Berlin,4.0,72,43.0,False
INC-101119,2025-12-30 13:00:00,2025-12-31 02:32:14.473286510,Medium,Access Request,Sofia Lang,Applications,Resolved,Berlin,4.6,48,13.54,False
INC-100461,2025-12-30 14:00:00,2026-01-01 02:12:25.011398117,Medium,Email,Olivia Reed,Network,Closed,Frankfurt,3.0,48,36.21,False
INC-100681,2025-12-30 14:00:00,2025-12-31 04:02:26.773269492,High,Network,Jonas Weber,Infrastructure,Resolved,Berlin,2.4,24,14.04,False
INC-101137,2025-12-30 23:00:00,2025-12-31 23:21:15.421733100,Medium,Software,Kevin Zhang,Network,Closed,Berlin,4.2,48,24.35,False
INC-100676,2025-12-31 04:00:00,2026-01-01 03:13:50.739353569,High,Access Request,Lina Schmitt,Service Desk,Resolved,Frankfurt,3.4,24,23.23,False
INC-100318,2025-12-31 11:00:00,2026-01-01 08:01:52.076356558,Low,Access Request,Marco Klein,Service Desk,Resolved,Remote,5.0,72,21.03,False
INC-100713,2025-12-31 15:00:00,2025-12-31 19:12:28.317084974,Critical,Access Request,Sofia Lang,Applications,Resolved,Munich,3.9,8,4.21,False
INC-100731,2025-12-31 21:00:00,2026-01-01 04:38:23.034799425,Critical,Network,Noah Fischer,Security,Closed,Munich,3.5,8,7.64,False
INC-100760,2026-01-01 02:00:00,2026-01-02 11:09:26.608749700,Low,Access Request,Lina Schmitt,Service Desk,Closed,Remote,4.0,72,33.16,False
INC-100317,2026-01-01 06:00:00,2026-01-02 14:52:15.129369898,High,Hardware,Marco Klein,Service Desk,Resolved,Remote,3.6,24,32.87,True
INC-100737,2026-01-01 07:00:00,2026-01-02 06:26:43.861445332,Medium,Security Incident,Lina Schmitt,Service Desk,Resolved,Remote,4.5,48,23.45,False
INC-101033,2026-01-01 09:00:00,2026-01-04 06:12:56.647677680,Medium,Software,Emre Kaya,Applications,Resolved,Berlin,4.2,48,69.22,True
INC-101009,2026-01-02 00:00:00,2026-01-02 19:45:53.755807676,Low,Hardware,David Ross,Infrastructure,Resolved,Frankfurt,4.0,72,19.76,False
INC-100886,2026-01-02 07:00:00,2026-01-03 15:02:04.079845123,Low,Email,Alice Brown,Service Desk,Resolved,Frankfurt,4.5,72,32.03,False
INC-100662,2026-01-02 08:00:00,,High,Email,Jonas Weber,Infrastructure,In Progress,Hamburg,,24,,True
INC-100013,2026-01-02 13:00:00,2026-01-03 18:39:55.622339138,High,Email,Kevin Zhang,Network,Resolved,Munich,4.7,24,29.67,True
INC-100557,2026-01-02 15:00:00,2026-01-04 10:40:16.149495300,Medium,Software,Lina Schmitt,Service Desk,Resolved,Frankfurt,3.3,48,43.67,False
INC-100377,2026-01-02 18:00:00,,Low,Software,David Ross,Infrastructure,Open,Cologne,,72,,True
INC-101002,2026-01-02 19:00:00,2026-01-03 08:13:02.261597828,Medium,Software,Marco Klein,Service Desk,Resolved,Berlin,4.1,48,13.22,False
INC-100631,2026-01-02 20:00:00,2026-01-05 09:20:31.298431344,Low,Security Incident,Priya Sharma,Service Desk,Closed,Munich,3.6,72,61.34,False
INC-100215,2026-01-02 20:00:00,2026-01-04 23:50:56.544066295,Low,Software,Marco Klein,Service Desk,Resolved,Frankfurt,4.9,72,51.85,False
INC-100757,2026-01-02 23:00:00,,Medium,Access Request,David Ross,Infrastructure,Open,Hamburg,,48,,True
INC-100739,2026-01-03 04:00:00,2026-01-03 11:10:40.622467532,High,Access Request,Olivia Reed,Network,Closed,Berlin,3.5,24,7.18,False
INC-100471,2026-01-03 04:00:00,2026-01-03 22:17:14.075253142,Medium,Network,Olivia Reed,Network,Resolved,Frankfurt,3.3,48,18.29,False
INC-100805,2026-01-03 04:00:00,2026-01-04 06:43:03.281989293,Low,Access Request,Lina Schmitt,Service Desk,Resolved,Berlin,4.6,72,26.72,False
INC-100432,2026-01-03 08:00:00,2026-01-05 08:05:38.622464076,Medium,Email,Sofia Lang,Applications,Resolved,Munich,3.0,48,48.09,True
INC-100603,2026-01-03 08:00:00,2026-01-03 19:06:16.166790500,Medium,Email,Noah Fischer,Security,Resolved,Frankfurt,4.0,48,11.1,False
INC-101036,2026-01-04 05:00:00,2026-01-05 21:35:38.125368021,Medium,Network,David Ross,Infrastructure,Closed,Hamburg,4.4,48,40.59,False
INC-100059,2026-01-04 09:00:00,,Low,Hardware,Emre Kaya,Applications,Pending,Berlin,,72,,True
INC-101139,2026-01-04 11:00:00,,High,Hardware,Nina Falk,Infrastructure,Open,Hamburg,,24,,True
INC-100062,2026-01-04 17:00:00,,Medium,Vpn,Olivia Reed,Network,In Progress,Berlin,,48,,True
INC-100878,2026-01-04 20:00:00,2026-01-05 09:42:00.137851400,Critical,Security Incident,Olivia Reed,Network,Resolved,Cologne,3.3,8,13.7,True
INC-100512,2026-01-05 01:00:00,2026-01-06 17:12:15.119194797,High,Access Request,Nina Falk,Infrastructure,Resolved,Berlin,4.1,24,40.2,True
INC-100378,2026-01-05 05:00:00,2026-01-06 08:26:29.689262961,High,Security Incident,David Ross,Infrastructure,Resolved,Frankfurt,3.1,24,27.44,True
INC-100391,2026-01-05 05:00:00,2026-01-07 22:29:04.347158097,Low,Access Request,Sofia Lang,Applications,Resolved,Remote,4.1,72,65.48,False
INC-100360,2026-01-05 15:00:00,2026-01-06 23:50:43.136538189,Medium,Access Request,David Ross,Infrastructure,Closed,Berlin,3.9,48,32.85,False
INC-100463,2026-01-05 17:00:00,2026-01-06 03:57:52.532688576,Low,Software,Lina Schmitt,Service Desk,Resolved,Frankfurt,3.4,72,10.96,False
INC-100895,2026-01-05 20:00:00,,High,Onboarding,Jonas Weber,Infrastructure,Pending,Berlin,,24,,True
INC-101065,2026-01-06 17:00:00,2026-01-09 01:20:19.549343614,Low,Software,Olivia Reed,Network,Resolved,Frankfurt,4.2,72,56.34,False
INC-100493,2026-01-06 19:00:00,2026-01-07 05:17:08.077499402,High,Network,Lina Schmitt,Service Desk,Closed,Frankfurt,3.9,24,10.29,False
INC-101098,2026-01-07 06:00:00,2026-01-08 13:25:53.092674337,Medium,Hardware,Noah Fischer,Security,Resolved,Hamburg,3.8,48,31.43,False
INC-101073,2026-01-07 13:00:00,,Medium,Access Request,Noah Fischer,Security,Open,Remote,,48,,True
INC-100247,2026-01-07 19:00:00,2026-01-09 08:12:59.570985490,Medium,Software,Jonas Weber,Infrastructure,Resolved,Frankfurt,4.7,48,37.22,False
INC-100042,2026-01-07 22:00:00,,High,Network,Noah Fischer,Security,Open,Remote,,24,,True
INC-100234,2026-01-08 01:00:00,2026-01-09 11:01:55.292667903,Low,Software,Chris Miller,Applications,Resolved,Berlin,3.6,72,34.03,False
INC-100051,2026-01-08 09:00:00,2026-01-09 11:06:48.653232932,High,Hardware,Jonas Weber,Infrastructure,Resolved,Berlin,3.3,24,26.11,True
INC-100014,2026-01-08 16:00:00,2026-01-10 22:00:25.610575651,Medium,Hardware,Olivia Reed,Network,Resolved,Berlin,4.7,48,54.01,True
INC-100742,2026-01-09 00:00:00,2026-01-09 06:29:32.620189815,Low,Software,Noah Fischer,Security,Resolved,Berlin,4.6,72,6.49,False
INC-101134,2026-01-09 02:00:00,2026-01-10 03:56:56.700622697,Medium,Onboarding,Lina Schmitt,Service Desk,Resolved,Berlin,3.7,48,25.95,False
INC-100714,2026-01-09 08:00:00,,High,Access Request,Marco Klein,Service Desk,In Progress,Remote,,24,,True
INC-100207,2026-01-09 09:00:00,,Low,Software,Sofia Lang,Applications,In Progress,Berlin,,72,,True
INC-100128,2026-01-09 14:00:00,2026-01-13 02:07:02.736821774,Low,Email,Priya Sharma,Service Desk,Closed,Berlin,5.0,72,84.12,True
INC-100489,2026-01-09 15:00:00,,Low,Hardware,Jonas Weber,Infrastructure,Open,Remote,,72,,True
INC-100657,2026-01-09 21:00:00,2026-01-11 23:08:27.165882270,Low,Network,Marta Novak,Security,Resolved,Berlin,5.0,72,50.14,False
INC-100423,2026-01-09 21:00:00,2026-01-11 20:03:23.992118709,Medium,Software,Kevin Zhang,Network,Closed,Cologne,3.9,48,47.06,False
INC-100089,2026-01-10 06:00:00,,Medium,Onboarding,Noah Fischer,Security,Pending,Hamburg,,48,,True
INC-100320,2026-01-10 11:00:00,2026-01-11 04:05:07.805142645,Medium,Hardware,Sofia Lang,Applications,Resolved,Berlin,3.6,48,17.09,False
INC-101148,2026-01-10 11:00:00,2026-01-11 01:36:06.483731479,Medium,Security Incident,Nina Falk,Infrastructure,Closed,Frankfurt,3.5,48,14.6,False
INC-100645,2026-01-10 20:00:00,2026-01-11 23:07:10.955495836,Low,Software,Nina Falk,Infrastructure,Resolved,Frankfurt,3.7,72,27.12,False
INC-100911,2026-01-10 20:00:00,2026-01-11 15:35:46.804326878,Medium,Vpn,Alice Brown,Service Desk,Resolved,Berlin,4.7,48,19.6,False
INC-101061,2026-01-10 22:00:00,2026-01-11 09:50:42.332919505,Critical,Software,Priya Sharma,Service Desk,Closed,Munich,3.1,8,11.85,True
INC-100173,2026-01-11 04:00:00,2026-01-12 08:18:16.016016203,High,Email,Sofia Lang,Applications,Resolved,Hamburg,3.9,24,28.3,True
INC-100370,2026-01-11 06:00:00,2026-01-12 01:21:43.534965811,Medium,Network,Lina Schmitt,Service Desk,Closed,Cologne,3.0,48,19.36,False
INC-100864,2026-01-11 07:00:00,2026-01-13 19:54:44.198747551,Medium,Hardware,Alice Brown,Service Desk,Resolved,Cologne,4.2,48,60.91,True
INC-101058,2026-01-11 07:00:00,2026-01-11 19:13:07.282024719,Critical,Software,Olivia Reed,Network,Resolved,Cologne,2.9,8,12.22,True
INC-100002,2026-01-11 17:00:00,,Medium,Network,Marta Novak,Security,Open,Berlin,,48,,True
INC-100734,2026-01-11 20:00:00,2026-01-13 01:38:47.633797608,Medium,Access Request,Kevin Zhang,Network,Resolved,Munich,3.6,48,29.65,False
INC-100836,2026-01-12 10:00:00,2026-01-13 15:07:08.855766934,Medium,Software,Tim Bauer,Network,Resolved,Berlin,5.0,48,29.12,False
INC-100402,2026-01-12 13:00:00,,High,Vpn,Nina Falk,Infrastructure,In Progress,Frankfurt,,24,,True
INC-100815,2026-01-12 17:00:00,2026-01-14 01:53:13.464420476,Medium,Hardware,Alice Brown,Service Desk,Resolved,Munich,3.9,48,32.89,False
INC-100050,2026-01-12 19:00:00,,Low,Email,Alice Brown,Service Desk,Open,Hamburg,,72,,True
INC-100210,2026-01-12 21:00:00,2026-01-16 06:13:18.597886687,Low,Email,Kevin Zhang,Network,Resolved,Cologne,4.2,72,81.22,True
INC-100602,2026-01-12 23:00:00,2026-01-15 05:18:21.169248434,Low,Security Incident,Emre Kaya,Applications,Resolved,Berlin,3.6,72,54.31,False
INC-100598,2026-01-13 01:00:00,2026-01-14 02:05:09.912522510,High,Hardware,Emre Kaya,Applications,Resolved,Remote,4.2,24,25.09,True
INC-100107,2026-01-13 06:00:00,2026-01-14 11:46:26.006788778,Medium,Software,Noah Fischer,Security,Resolved,Berlin,3.8,48,29.77,False
INC-100766,2026-01-13 06:00:00,2026-01-13 12:56:10.992074592,High,Software,Jonas Weber,Infrastructure,Resolved,Cologne,4.3,24,6.94,False
INC-100112,2026-01-13 08:00:00,,Medium,Hardware,Emre Kaya,Applications,Open,Frankfurt,,48,,True
INC-100806,2026-01-13 12:00:00,2026-01-15 21:24:57.436513844,Low,Access Request,Lina Schmitt,Service Desk,Resolved,Cologne,3.4,72,57.42,False
INC-100025,2026-01-13 13:00:00,2026-01-14 18:55:34.986308687,Medium,Email,Kevin Zhang,Network,Resolved,Remote,5.0,48,29.93,False
INC-100690,2026-01-13 19:00:00,,Medium,Network,Emre Kaya,Applications,Pending,Cologne,,48,,True
INC-100278,2026-01-13 20:00:00,2026-01-14 01:48:51.987210716,Medium,Hardware,Priya Sharma,Service Desk,Resolved,Frankfurt,4.4,48,5.81,False
INC-100160,2026-01-14 03:00:00,2026-01-15 09:00:00.435126468,Medium,Network,Nina Falk,Infrastructure,Closed,Berlin,3.6,48,30.0,False
INC-100918,2026-01-14 04:00:00,,Medium,Vpn,Kevin Zhang,Network,Open,Cologne,,48,,True
INC-100613,2026-01-14 04:00:00,2026-01-15 13:00:34.965611014,Medium,Software,Sofia Lang,Applications,Resolved,Berlin,3.5,48,33.01,False
INC-100476,2026-01-14 08:00:00,2026-01-15 11:34:29.838738777,Medium,Access Request,Lina Schmitt,Service Desk,Resolved,Hamburg,4.2,48,27.57,False
INC-100955,2026-01-14 12:00:00,2026-01-18 22:02:30.837269825,Low,Onboarding,Marco Klein,Service Desk,Resolved,Munich,4.4,72,106.04,True
INC-100725,2026-01-14 15:00:00,2026-01-15 12:13:41.508692382,High,Onboarding,Priya Sharma,Service Desk,Resolved,Berlin,4.4,24,21.23,False
INC-100016,2026-01-14 15:00:00,2026-01-17 00:21:24.255753515,High,Network,Marta Novak,Security,Resolved,Hamburg,4.0,24,57.36,True
INC-100249,2026-01-14 20:00:00,2026-01-16 17:17:56.028012357,High,Access Request,Marco Klein,Service Desk,Resolved,Hamburg,4.0,24,45.3,True
INC-100106,2026-01-14 20:00:00,2026-01-17 07:27:47.220233984,Medium,Software,Chris Miller,Applications,Resolved,Munich,3.7,48,59.46,True
INC-100990,2026-01-14 23:00:00,2026-01-16 00:04:10.097152346,Critical,Software,Lina Schmitt,Service Desk,Closed,Berlin,3.4,8,25.07,True
